,business_id,name,chain_name,address,city,state,postal_code,latitude,longitude,stars,American,Mexican,Italian,Japanese,Chinese,Thai,Mediterranean,French,Vietnamese,Greek,Indian,Korean,Hawaiian,African,Spanish,Middle Eastern,Other,age,review_count_16_19,review_normalized,pos,neg,neutral,pos_norm,neg_norm,neutral_norm,bi_goodfood_text,bi_goodloc_text,bi_bad_text,Delivery,RestaurantsPriceRange2,OutdoorSeating,HasTV,Touristy,Hipster,Romantic,Divey,Intimate,Trendy,Upscale,Classy,Casual,Alc_None_served,Alc_beer_and_wine,Alc_full_bar,open_breakfast,open_lunch,open_dinner,open_hours_meals,displayed_open_hours,is_crowded,is_chain,is_open,operation_years
1573,Mz_zXWMImvi2JkioovhUNw,MOD Pizza,MOD Pizza,151 Evans Dr,Kyle,TX,78640,30.01270525,-97.8621205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,145,36.25,116,16,13,29,4,3.25,23,22,4,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
1574,xPfH5K1gQZj2IR0iV0a5Rg,MOD Pizza,MOD Pizza,"1920 East Riverside Dr, Ste D-100",Austin,TX,78741,30.24327941,-97.72821513,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,174,34.8,137,24,13,27.4,4.8,2.6,16,26,4,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
1575,rFSbSKU4nxVkX4wV_pbsCA,MOD Pizza,MOD Pizza,1801 E 51st St,Austin,TX,78723,30.30342397,-97.69892069,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,131,26.2,103,16,12,20.6,3.2,2.4,15,10,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
1576,Y845hMKYflYP_NdPLPOhzQ,Modern Market Eatery,,9828 Great Hills Trl,Austin,TX,78759,30.395069,-97.749307,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,299,74.75,200,57,42,50,14.25,10.5,54,30,13,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,0,1,0
1577,g3pXGPRKYd_WQxLT2IFPxQ,Molcas Mexican Restaurant,,8127 Mesa Dr,Austin,TX,78759,30.37293825,-97.7556933,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,3.55,21,16,2,1.91,1.45,0.18,14,7,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,1,1,0,0,3
1578,llrCpFR9UGCxLgpkrIBA9Q,Momo Korean Cuisine & Sushi,,"8650 Spicewood Springs, Ste 119",Austin,TX,78759,30.43216613,-97.77126785,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,36,6,31,3,2,5.17,0.5,0.33,9,8,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,2
1579,ULFRxruHTAV1zHUUGExWdw,Mom's Taste,,6613 Airport Blvd,Austin,TX,78752,30.3309073,-97.7151018,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,12,1.2,11,1,0,1.1,0.1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,1,0
1580,fTwvEZw8tvF73QxcX-5TdA,Mongers Market + Kitchen,,4119 Guadalupe St,Austin,TX,78751,30.3068956,-97.7351563,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,231,46.2,175,30,26,35,6,5.2,58,46,12,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,1,0
1581,Eft6diaFDR4UKxi6w4fYRQ,Mongo Fire Mongolian Grille,,"12636 Research Blvd, Ste A-110",Austin,TX,78759,30.4306074,-97.7642829,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,36,3,19,14,3,1.58,1.17,0.25,3,6,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,1,0
1582,szqma4QibwpVaA9fsE8soQ,Monkey Nest Coffee,,5353 Burnet Rd,Austin,TX,78756,30.327724,-97.7395272,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,289,32.11,209,47,33,23.22,5.22,3.67,40,44,7,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,1,1,0,1,0
1583,2vQ5I55t-JXBK5dbsZjnjg,Moojo,,630 Ralph Ablanedo Dr,Austin,TX,78748,30.1746107,-97.7970238,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,183,45.75,130,23,30,32.5,5.75,7.5,9,8,11,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3
1584,oEW-Q4yK8l8JFARKhidhdQ,Moonie's Burger House - Anderson Mill,,13450 Research Blvd,Austin,TX,78750,30.44787079,-97.79235794,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,173,17.3,116,46,11,11.6,4.6,1.1,22,27,18,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
1585,klRE5IvRyZV1_dn6907Urg,Moonies Burger House at Gracy Farms,,"12001 Burnet Rd, Ste J",Austin,TX,78758,30.4074805,-97.7133698,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54,6,32,16,6,3.56,1.78,0.67,11,7,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,1,0
1586,7GpPsuO27YuUj-HZwr3gsQ,Moonlight Hookah Cafe,,"12636 Research Blvd, Ste A-109",Austin,TX,78759,30.43061,-97.764284,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,40,10,28,11,1,7,2.75,0.25,2,5,2,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0
1587,cs6HfZNykLVitm09jWFqWg,Moonshine Patio Bar & Grill,,303 Red River St,Austin,TX,78701,30.263769,-97.738036,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2781,198.64,2444,119,218,174.57,8.5,15.57,741,550,118,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,0,1,0
1588,4-tRMOh1pEimD4lrRNkZzA,Morales Tex-Mex Food,,2512 Rio Grande St,Austin,TX,78705,30.2905502,-97.744641,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1.4,2,4,1,0.4,0.8,0.2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,1,0
1589,TO54OXfj7o97Na9WDTPsZg,More Home Slice Pizza,,1421 S Congress Ave,Austin,TX,78704,30.249255,-97.749626,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,165,16.5,144,3,18,14.4,0.3,1.8,16,15,8,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,0,1,0
1590,_RYB1TIj4MeiBm63iLyxHg,Mort Subite,,308 Congress Ave,Austin,TX,78701,30.265719,-97.7439904,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,89,22.25,79,6,4,19.75,1.5,1,8,14,2,1,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,1,1,0,1,0
1591,HWBVBoT0CbfZicmI4Rvg_g,Mosaic Market,,"4600 Mueller Blvd, Ste 1031",Austin,TX,78723,30.2988211,-97.7072839,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,1.57,9,1,1,1.29,0.14,0.14,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,1,0,1,0
1592,QaB_KE3IGv1xtsT4Oo3WUg,Mother's Cafe & Garden,,4215 Duval St,Austin,TX,78751,30.3043506,-97.7259487,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,250,16.67,184,30,36,12.27,2,2.4,54,46,8,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,0,1,0
1593,DirIhq4yh5EcQkMhldIPXw,Mour Cafe,,"1414 Shore District Dr, Bldg 3 Ste 120",Austin,TX,78741,30.2438494,-97.7285157,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,199,49.75,142,35,22,35.5,8.75,5.5,80,43,6,1,2,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,3,1,1,0,1,0
1594,-4ofMtrD7pSpZIX5pnDkig,Mozart's Coffee Roasters,,3825 Lake Austin Blvd,Austin,TX,78703,30.29554497,-97.78410316,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,592,39.47,449,78,65,29.93,5.2,4.33,53,100,35,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,0,0,1,0
1595,md7ltKwRVr5FUtR8ozAB8A,Mr Catfish,,"1144 Airport Blvd, Ste 220",Austin,TX,78702,30.271918,-97.69833,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,26,3.71,21,5,0,3,0.71,0,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,1,0
1596,EtNKIIIy5HojTyTBkwMSrA,Mr Gatti's Pizza,Mr Gatti's Pizza,2410 E Riverside Dr,Austin,TX,78741,30.23695952,-97.7247583,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,40,5.71,8,30,2,1.14,4.29,0.29,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
1597,WHer2EGRqiloKycuLaU2SA,Mr Gatti's Pizza,Mr Gatti's Pizza,2121 W Parmer Ln,Austin,TX,78727,30.41545936,-97.69700442,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,28,2.8,4,24,0,0.4,2.4,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
1598,ztEZF1u_JJa8fVOLjftgTQ,Mr Gatti's Pizza,Mr Gatti's Pizza,7525 E Hwy 290,Austin,TX,78723,30.32210026,-97.69382,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,40,4.44,7,31,2,0.78,3.44,0.22,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
1599,WSVFnKC4VN4CoHqLOzaa7A,Mr Gatti's Pizza,Mr Gatti's Pizza,12110 Menchaca Rd,Austin,TX,78748,30.14264,-97.83365964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,23,3.29,5,17,1,0.71,2.43,0.14,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
1600,Y1gXWJBWHcoGcDGzTvoLAw,Mr Gatti's Pizza,Mr Gatti's Pizza,"7101 Highway 71, Ste C9",Oakhill,TX,78735,30.23457048,-97.878182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,43,4.3,9,31,3,0.9,3.1,0.3,2,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,3
1601,Mnn1GADjW-aBThveMOXf2A,Mr Gatti's Pizza,Mr Gatti's Pizza,2931 W Anderson Ln,Austin,TX,78757,30.35892253,-97.73913744,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,41,3.15,7,32,2,0.54,2.46,0.15,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0
1602,d1VgIcPoZ0wjMvB3qxCwLQ,Mr Gatti's Pizza,Mr Gatti's Pizza,801 E William Cannon Dr,Austin,TX,78745,30.19007215,-97.77190031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,37,3.08,5,31,1,0.42,2.58,0.08,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
1603,GwF9MLWb34ttSRQdgEypEQ,Mr Natural,Mr. Natural,2414 S Lamar Blvd,Austin,TX,78704,30.247261,-97.7775395,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,83,5.93,64,9,10,4.57,0.64,0.71,12,6,6,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,1,1,0
1604,0wljsy6_0HIni0pooc5ozw,Mr. Natural,Mr. Natural,1901 E Cesar Chavez St,Austin,TX,78702,30.2568538,-97.724485,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,148,10.57,96,36,16,6.86,2.57,1.14,23,18,14,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,1,1,0
1605,nMcCoHAqw7KIrILBIkiWEQ,Mrs Johnson's Bakery,,4909 Airport Blvd,Austin,TX,78751,30.310093,-97.7151727,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,151,11.62,87,56,8,6.69,4.31,0.62,5,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
1606,IRYlnMW-H9mildWeEH3asQ,Ms P's Electric Cock Fried Chicken,,,Austin,TX,78701,30.25912233,-97.73877794,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,5,6,5,4,2,1.67,1.33,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,2
1607,WrxEo-kTp4yh_HDVRE-QWQ,M-Train BBQ,,2500 E 6th St,Austin,TX,78702,30.2590196,-97.7144697,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,8,14,2,0,7,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1
1608,PM2jsOonjLwIFAfDvlZlQQ,Muro's Pizza,,"6301 W Parmer Ln, Ste 502",Austin,TX,78729,30.44550001,-97.74472265,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,77,12.83,34,32,11,5.67,5.33,1.83,15,10,7,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,1,0
1609,fo1XDBajYlXblKKdKH33vQ,Murphy's Deli,Murphy's Deli,"111 Congress Ave, Ste 180",Austin,TX,78701,30.26321502,-97.74336853,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0.67,1,3,0,0.17,0.5,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,1,0,2
1610,3Vc30lFPDQMEZNwZpGbClg,Murphy's Deli,Murphy's Deli,"700 Lavaca St, Ste 110",Austin,TX,78701,30.2702208,-97.745363,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,9,0.82,1,8,0,0.09,0.73,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,1,1,0
1611,mZ9CefAPWJ6rXx7XHKkqkQ,Murphy's Deli,Murphy's Deli,"600 Congress Ave, Ste G-230",Austin,TX,78701,30.2686108,-97.7431811,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5,0.42,2,3,0,0.17,0.25,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,1,0,1
1612,08wLD2pUdZV73zHywMpREA,Musashino Sushi Dokoro,,"2905 San Gabriel St, Ste 200",Austin,TX,78705,30.2980839,-97.7475817,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,187,13.36,141,27,19,10.07,1.93,1.36,31,26,10,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0
1613,dwLGLPMXkYSPFBEYXw92MQ,Muy Delicious,,4361 S Congress,Austin,TX,78745,30.2177976,-97.7667556,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,4,2,0,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
1614,AINDiC5uaA3X_ADrJMzdjA,My Fit Foods,My Fit Foods,4301 W William Cannon Dr,Austin,TX,78749,30.22258733,-97.84039507,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,0.86,0,4,2,0,0.57,0.29,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0,1
1615,mNpPUUpak1C7ecqxEMC8nA,My Fit Foods,My Fit Foods,5808 Burnet Rd,Austin,TX,78756,30.3343897,-97.740932,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0.67,0,2,0,0,0.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0,1
1616,bGG4G51XEqVl_sIOrohctg,My Fit Foods,My Fit Foods,3201 Bee Caves Rd,Austin,TX,78746,30.27298829,-97.79940026,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,0.5,2,2,0,0.25,0.25,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0,1
1617,eit7Z-vEtjBNXQ9RoecuTg,My Granny's Kitchen,,7800 S 1st St,Austin,TX,78745,30.185247,-97.792145,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,45,6.43,30,11,4,4.29,1.57,0.57,8,3,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1618,riZX-EMMAXwbQHi_vBZQCQ,My Thai Mom,,1006 Congress Ave,Austin,TX,78701,30.272192,-97.741658,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,34,4.25,16,12,6,2,1.5,0.75,3,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0
1619,k1MC8rz4IE3_T9qjidfJ2A,Naan Sequitur,,601 W Live Oak St,Austin,TX,78704,30.244304,-97.758031,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,15,30,0,0,15,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
1620,cWgni4c-EZhsbQBoCwANhw,Nanami Sushi Bar & Grill,,"9001 Brodie Ln, Ste B1",Austin,TX,78748,30.19349345,-97.84293769,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,112,11.2,67,31,14,6.7,3.1,1.4,44,23,11,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,0,0,1,0
1621,lVtXgurS2SvT0Y5bTVopXA,Nanking Restaurant,,"13450 N Hwy 183, Ste 118",Austin,TX,78750,30.44657417,-97.79177526,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13,79,6.08,52,19,8,4,1.46,0.62,14,7,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
1622,bgNxDVtf2Hgre9JH4W0H3Q,Napa Flats Wood Fired Kitchen - Austin,,"8300 N Fm 620, Bldg M, Ste 100",Austin,TX,78726,30.41862221,-97.84725907,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,277,69.25,199,54,24,49.75,13.5,6,114,51,23,0,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,1,1,0,1,0
1623,8hcUTOcBmanoGdka9cNIFg,Napoli's Italian Fine Cuisine,,"11905 Bee Cave Rd, Ste 100",Bee Cave,TX,78738,30.307814,-97.923831,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,54,6.75,28,25,1,3.5,3.12,0.12,8,10,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,1,0
1624,FcnPDdXx_Y1MdB-zc1lVeA,Nasha,,1614 E 7th St,Austin,TX,78702,30.263754,-97.7248422,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,257,42.83,165,55,37,27.5,9.17,6.17,76,39,11,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,1,0
1625,gCqsVxd99hTI96RRs4_eow,Nate's,,"306 S Main St, Ste 101",Buda,TX,78610,30.07762416,-97.84532994,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,107,26.75,70,24,13,17.5,6,3.25,12,24,5,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,0,1,0
1626,LfYNDMqBPxZ2_XkddsIe8w,Native South Food Park,,10106 Manchaca Rd,Austin,TX,78748,30.16999982,-97.82538952,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.5,1,0,1,0.25,0,0.25,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0,1
1627,Ou18h60bGEviaxWys_ZVeQ,Nau's Enfield Drug,,1115 W Lynn St,Austin,TX,78703,30.2800063,-97.7590979,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,49,3.5,27,21,1,1.93,1.5,0.07,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0
1628,0WRiIU01pJT0RuYn8zyC2g,Ned Granger Cafe,,314 W 11th St,Austin,TX,78701,30.2739213,-97.7441352,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,6,1,1,1.5,0.25,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,1,0
1629,7VExL5e9MlDj5otFAa00qQ,New Awlins Cafe,,8650 Spicewood Springs Rd,Austin,TX,78759,30.43311627,-97.77151421,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,141,20.14,114,14,13,16.29,2,1.86,30,12,9,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0
1630,FYNrcBd9C_mNipttGxkhhQ,New Fortune Chinese Seafood Restaurant,,"10901 N Lamar Blvd, Ste A-1",Austin,TX,78753,30.37763467,-97.6879827,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,419,69.83,327,45,47,54.5,7.5,7.83,92,78,32,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
1631,IYjewF06wF6I1bYvNrO79g,New India Cuisine,,2304 S Congress Ave,Austin,TX,78704,30.2399151,-97.7530534,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,133,13.3,98,26,9,9.8,2.6,0.9,23,27,9,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0,3
1632,8A9bsd1S3INHzYok3WeJJw,New Mandarin Chinese Restaurant,,212 E Oltorf St,Austin,TX,78704,30.2383368,-97.7517201,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,35,2.69,15,16,4,1.15,1.23,0.31,17,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,3
1633,PceDd3uYY5VNBeI_zB2RBA,Newk's Eatery,,"9722 Great Hills Trl, Ste 130",Austin,TX,78759,30.395227,-97.751066,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,105,10.5,72,19,14,7.2,1.9,1.4,23,15,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
1634,OvO3eXsrN8muMoHIm7hmxw,NeWorld Cafe,,"3742 Far W Blvd, Ste 101",Austin,TX,78731,30.3563885,-97.7579888,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,2.29,9,5,2,1.29,0.71,0.29,5,4,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1
1635,hzamnmFBJF9jnOVa4DGMKg,NeWorlDeli,,"4101 Guadalupe St, Ste 100",Austin,TX,78751,30.3064088,-97.7355946,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,91,6.5,76,10,5,5.43,0.71,0.36,13,17,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,1,0
1636,QsMIiSFl8mmIQqvN3FtPoQ,Ng BMT,,"8557 Research Blvd, Ste 200",Austin,TX,78758,30.41166079,-97.67561726,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,73,24.33,72,0,1,24,0,0.33,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1
1637,wl45Bg9eIl5XpFoDt48dcg,NG Cafe,,"13000 N Interstate 35, Ste 200",Austin,TX,78753,30.411375,-97.675684,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,281,28.1,240,26,15,24,2.6,1.5,34,38,10,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,1,1,0,1,0
1638,O9kPl8Rd3SY3rjq4znpvKA,Nightcap,,1401 W 6th St,Austin,TX,78703,30.2737377,-97.7604516,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,187,46.75,136,40,11,34,10,2.75,65,30,10,1,2,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0
1639,2bBSnkg6KQF4jq90IHWhHw,Niki's Pizza,Niki's Pizza,2025 Guadalupe St,Austin,TX,78705,30.2833507,-97.7415642,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,2.08,15,12,0,1.15,0.92,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,1,0
1640,B75q3GnLZi94YZ6ZBBPszQ,Niki's Pizza,Niki's Pizza,"1100 Center Ridge Dr, Ste 320",Austin,TX,78753,30.41807,-97.670258,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,66,5.5,47,11,8,3.92,0.92,0.67,9,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,1,0
1641,dg4iraIMcCE1JBLFtCjnPA,Nik's Italian Kitchen + Bar,,7900 N Fm 620 Rd,Austin,TX,78726,30.41316647,-97.85008971,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,119,14.88,70,31,18,8.75,3.88,2.25,39,26,10,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,0,1,0
1642,9xe379OHHhCxLggO1v54wA,NO VA Kitchen & Bar,,87 Rainey St,Austin,TX,78701,30.259648,-97.738137,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59,11.8,35,14,10,7,2.8,2,14,7,4,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
